CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-59527,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59527.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 3.0.5"
CVE-2025-59526,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59526.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.0.30"
CVE-2025-59525,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59525.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.4.0"
CVE-2025-59524,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59524.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.4.0"
CVE-2025-59434,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59434.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< cloud-hosted (as of Aug 2025)"
CVE-2025-59433,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59433.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.0.0"
CVE-2025-59432,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59432.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 3.2"
CVE-2025-59431,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59431.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 8.4.1"
CVE-2025-59430,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59430.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 3.3.2"
CVE-2025-59427,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59427.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.6.0"
CVE-2025-59426,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59426.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.130.1"
CVE-2025-59424,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59424.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.3.1"
CVE-2025-59422,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59422.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 1.8.1"
CVE-2025-59421,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59421.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 83c3fc7676c5dbbe1fd5092d21d95a10c7b48615"
CVE-2025-59420,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59420.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.6.4"
CVE-2025-59418,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59418.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 11.0.27000.0915"
