CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-20945,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20945.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android Watch 14"
CVE-2025-20944,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20944.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 13, 14, 15"
CVE-2025-20943,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20943.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 13, 14, 15"
CVE-2025-20942,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20942.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Select Android 13, 14, 15 devices"
CVE-2025-20941,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20941.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 13, 14, 15"
CVE-2025-20940,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20940.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android Watch 14"
CVE-2025-20939,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20939.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android Watch 14"
CVE-2025-20938,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20938.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 14"
CVE-2025-20937,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20937.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android 13, 14, 15"
CVE-2025-20936,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20936.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Select Android 13, 14, 15 devices"
CVE-2025-20935,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20935.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 13, 14, 15"
CVE-2025-20934,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20934.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 14"
CVE-2025-20912,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20912.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Mar-2025 Release in Android Watch 14"
CVE-2025-20911,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20911.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Mar-2025 Release in Android Watch 14"
CVE-2025-20910,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20910.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Mar-2025 Release in Android Watch 14"
CVE-2025-20909,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20909.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Mar-2025 Release in Android 14"
CVE-2025-20908,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20908.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Mar-2025 Release in Android 14, 15"
CVE-2025-20907,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20907.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Feb-2025 Release in Android 12, 13 14"
CVE-2025-20906,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20906.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Feb-2025 Release in Android Watch 14"
CVE-2025-20905,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20905.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Feb-2025 Release in Android 12, 13, 14 devices using Qualcomm chipsets"
CVE-2025-20904,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20904.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Feb-2025 Release in Android 12, 13, 14 devices using Qualcomm chipsets"
CVE-2025-20903,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20903.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Mar-2025 Release in Android 13, 14, 15"
CVE-2025-20899,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20899.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "13.0.00.15 in Android 12, 14.0.00.7 in Android 13, 15.1.00.5 in Android 14"
CVE-2025-20897,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20897.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "1.9.20.50 in Android 14, 1.8.11.0 in Android 13, and 1.7.04.0 in Android 12"
CVE-2025-20893,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20893.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 14"
CVE-2025-20892,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20892.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Select Android 13, 14 devices using MediaTek chipset"
CVE-2025-20891,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20891.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2025-20890,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20890.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2025-20889,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20889.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2025-20888,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20888.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2025-20887,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20887.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2025-20886,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20886.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Select Android 12, 13, 14 devices"
CVE-2025-20885,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20885.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Select Android 12, 13, 14 devices"
CVE-2025-20884,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20884.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2025-20883,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20883.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2025-20882,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20882.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2025-20881,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20881.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Jan-2025 Release in Android 12, 13, 14"
CVE-2024-49422,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49422.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Oct-2024 Release in Select Android 13 devices using Unisoc chipset"
CVE-2024-49421,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49421.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "3.5.14.47 in Android 12, 3.5.19.41 in Android 13, and 3.5.19.42 in Android 14"
CVE-2024-49420,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49420.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "6.1.04.6 in Korea, 7.1.03.7 in Global"
CVE-2024-49419,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49419.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "6.1.03.4 in Korea, 7.1.02.4 in Global"
CVE-2024-49418,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49418.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "6.1.03.4 in Korea, 7.1.02.4 in Global"
CVE-2024-49415,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49415.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Dec-2024 Release in Android 12, 13, 14"
CVE-2024-49414,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49414.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Dec-2024 Release in Android 12, 13, 14"
CVE-2024-49413,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49413.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Dec-2024 Release in Android 13, 14"
